id,host_id,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_30,number_of_reviews,review_scores_rating
487816,2413714,3,Forest Park,40.6914,-73.90186,Private room in rental unit,Private room,2,1,6,$125.00 ,2,11,126,4.66
152263,732535,3,Harlem,40.80494,-73.94998,Entire rental unit,Entire home/apt,8,2,6,$350.00 ,2,10,299,4.83
303264,1556814,21,Harlem,40.8073,-73.94575,Entire rental unit,Entire home/apt,10,2,6,$225.00 ,30,18,7,4.5
704838,3621183,3,Woodside,40.74836,-73.89686,Entire rental unit,Entire home/apt,6,2,6,$95.00 ,30,18,90,4.75
1284776,6989825,1,Gowanus,40.67876,-73.99208,Entire rental unit,Entire home/apt,6,2,6,$250.00 ,5,0,49,4.88
1645667,8732694,2,Bedford-Stuyvesant,40.68547,-73.95283,Entire rental unit,Entire home/apt,6,2,6,$140.00 ,5,6,289,4.66
1776732,7379093,4,Upper West Side,40.78907,-73.9688,Entire rental unit,Entire home/apt,7,2,6,$532.00 ,5,3,177,4.77
2349737,11722972,1,Rego Park,40.73191,-73.86641,Entire condo,Entire home/apt,5,2,6,$296.00 ,30,0,10,4.89
6892731,36119026,1,Sheepshead Bay,40.58781,-73.95715,Entire rental unit,Entire home/apt,6,2,6,$157.00 ,3,24,44,4.59
8522933,44018877,4,Flatbush,40.63796,-73.95136,Entire rental unit,Entire home/apt,6,2,6,$169.00 ,2,8,265,4.71
9527971,14021017,2,Upper East Side,40.76597,-73.96162,Private room in rental unit,Private room,2,2,6,$521.00 ,30,0,1,5
11772032,62668424,3,Sunnyside,40.74472,-73.91655,Entire rental unit,Entire home/apt,5,2,6,$169.00 ,30,30,39,4.31
11641258,61719199,1,Flatiron District,40.74026,-73.98704,Entire rental unit,Entire home/apt,6,2,6,$189.00 ,30,0,4,4.75
11869400,47351539,7,East Flatbush,40.65306,-73.94022,Entire home,Entire home/apt,7,2,6,$85.00 ,30,0,265,4.59
14917475,93734865,1,Bushwick,40.68321,-73.90853,Entire rental unit,Entire home/apt,4,2,6,$70.00 ,30,1,52,4.79
17513537,118727691,1,Fort Greene,40.69254,-73.9746,Entire loft,Entire home/apt,6,2,6,"$1,000.00 ",30,0,53,4.92
17716523,41398005,19,Arrochar,40.59322,-74.06857,Entire rental unit,Entire home/apt,7,2,6,$112.00 ,1,5,239,4.61
17843168,112335936,3,Upper West Side,40.77128,-73.98258,Private room in rental unit,Private room,2,2,6,$257.00 ,3,0,11,4.91
18408236,124287074,1,Prospect Heights,40.67966,-73.9687,Entire rental unit,Entire home/apt,8,2,6,$149.00 ,30,0,67,4.52
19867954,139872738,1,Springfield Gardens,40.68191,-73.75819,Entire home,Entire home/apt,6,2,6,$94.00 ,2,13,8,4.29
22147426,161742462,2,Harlem,40.80718,-73.94414,Entire condo,Entire home/apt,6,2,6,$130.00 ,30,0,64,4.61
27375052,206313609,2,Bensonhurst,40.60515,-73.99818,Entire rental unit,Entire home/apt,8,2,6,$166.00 ,4,15,99,4.81
27891791,205188960,1,East Flatbush,40.65106,-73.92469,Entire rental unit,Entire home/apt,5,2,6,$134.00 ,3,7,52,4.88
28500619,215127571,1,Williamsburg,40.71767,-73.95329,Entire condo,Entire home/apt,4,2,6,$305.00 ,7,5,55,4.78
39630152,59317338,1,Crown Heights,40.66676,-73.94696,Entire home,Entire home/apt,6,2,6,$295.00 ,30,30,13,4.69
39872100,2928701,4,East Village,40.72702,-73.98441,Entire rental unit,Entire home/apt,4,2,6,$315.00 ,7,6,19,4.89
40682851,136081476,2,Harlem,40.80961,-73.94003,Entire rental unit,Entire home/apt,4,2,6,$120.00 ,30,0,2,4
45181832,364597810,2,Bensonhurst,40.60955,-74.00285,Entire rental unit,Entire home/apt,9,2,6,$161.00 ,4,18,46,4.67
45754166,47900722,5,Cambria Heights,40.68631,-73.73544,Entire guest suite,Entire home/apt,6,2,6,$260.00 ,1,25,2,5
46815855,294332738,2,Bedford-Stuyvesant,40.68738,-73.9404,Entire loft,Entire home/apt,8,2,6,$325.00 ,4,12,11,4.27
49069387,16851857,13,Wakefield,40.89817,-73.85157,Entire home,Entire home/apt,5,2,6,$125.00 ,7,23,7,4.43
52239335,29590110,1,Jamaica,40.71089,-73.78318,Entire home,Entire home/apt,8,2,6,$195.00 ,2,20,41,4.95
52700537,10557507,8,Theater District,40.76191,-73.98553,Entire rental unit,Entire home/apt,4,2,6,$150.00 ,30,4,1,5
53718498,102648941,1,Corona,40.74188,-73.85835,Entire home,Entire home/apt,6,2,6,$163.00 ,2,4,50,4.96
54105419,4667705,8,Ridgewood,40.70575,-73.91307,Entire rental unit,Entire home/apt,16,2,6,$400.00 ,1,22,13,4.62
54221901,38984746,1,Jamaica Hills,40.71633,-73.79754,Entire home,Entire home/apt,5,2,6,$188.00 ,3,20,21,4.67
5.87842E+17,8997485,6,Gravesend,40.598225,-73.980881,Entire rental unit,Entire home/apt,8,2,6,$157.00 ,1,14,33,4.94
5.8766E+17,450642351,1,Bellerose,40.72945,-73.71991,Entire rental unit,Entire home/apt,5,2,6,$171.00 ,2,19,16,4.69
6.20919E+17,342060071,9,Flushing,40.74584,-73.82637,Entire rental unit,Entire home/apt,8,2,6,$151.00 ,30,6,1,5
6.27554E+17,459248803,2,Crown Heights,40.666702,-73.938072,Entire rental unit,Entire home/apt,6,2,6,$300.00 ,3,7,3,5
6.35661E+17,461132126,1,Prospect-Lefferts Gardens,40.66188,-73.9413,Entire vacation home,Entire home/apt,6,2,6,$220.00 ,2,13,8,4.63
6.37634E+17,459248803,2,Crown Heights,40.66554,-73.93704,Entire rental unit,Entire home/apt,6,2,6,$300.00 ,3,11,4,5
29403445,117195857,2,Randall Manor,40.65518,-74.12044,Entire home,Entire home/apt,3,2,6,$120.00 ,2,7,21,4.52
42276413,155156549,2,Cambria Heights,40.69112,-73.71515,Entire home,Entire home/apt,4,2,6,$185.00 ,28,28,27,4.85
2437675,264626,5,Upper West Side,40.78867,-74.00827,Entire rental unit,Entire home/apt,3,2,6,$157.00 ,4,0,173,4.67
6.13682E+17,456148261,1,Wakefield,40.91518,-73.83431,Entire rental unit,Entire home/apt,6,2,6,$200.00 ,2,26,14,5
6.79888E+17,407479321,11,Central Park,40.77200069,-73.97838263,Entire rental unit,Entire home/apt,14,2,6,$561.00 ,2,14,3,4
59121,204539,7,Ridgewood,40.70271,-73.8993,Entire rental unit,Entire home/apt,9,3,6,$211.00 ,30,26,2,5
258838,1360198,2,Arrochar,40.591675,-74.065865,Entire rental unit,Entire home/apt,10,3,6,$279.00 ,2,30,54,4.89
463107,2301624,1,Crown Heights,40.66786,-73.93783,Entire rental unit,Entire home/apt,7,3,6,$250.00 ,90,29,20,4.9
953314,5175217,1,Midtown,40.74322,-73.98362,Entire townhouse,Entire home/apt,12,3,6,$789.00 ,30,30,155,4.65
3430612,17289499,1,Prospect Heights,40.67768,-73.96605,Entire rental unit,Entire home/apt,4,3,6,$170.00 ,30,0,13,4.77
3493833,17592620,1,Williamsburg,40.71979,-73.96204,Entire loft,Entire home/apt,4,3,6,$350.00 ,30,0,22,5
3946288,20438402,1,East Harlem,40.79465,-73.935,Entire rental unit,Entire home/apt,12,3,6,"$1,000.00 ",3,29,26,4.5
4092826,21228368,1,Forest Hills,40.71336,-73.849,Entire home,Entire home/apt,8,3,6,$183.00 ,4,0,148,4.35
4428906,2119928,1,South Slope,40.66221,-73.98766,Entire townhouse,Entire home/apt,8,3,6,$380.00 ,30,0,10,5
5389907,3641421,1,Astoria,40.7632,-73.92515,Entire home,Entire home/apt,6,3,6,$289.00 ,7,1,11,4.82
6866960,35983559,1,East Flatbush,40.63913,-73.94997,Entire home,Entire home/apt,8,3,6,$207.00 ,5,1,128,4.9
7473810,39143718,2,Bedford-Stuyvesant,40.68171,-73.95705,Entire home,Entire home/apt,6,3,6,$400.00 ,30,0,9,4.71
9708577,50126257,1,Borough Park,40.63511,-73.98985,Entire rental unit,Entire home/apt,6,3,6,$300.00 ,2,10,146,4.89
11378564,5120972,2,Greenpoint,40.72607,-73.95153,Entire rental unit,Entire home/apt,8,3,6,$200.00 ,3,0,183,4.97
13040221,5302382,1,Chelsea,40.74379,-73.99678,Entire loft,Entire home/apt,6,3,6,$850.00 ,30,0,13,4.92
14680999,91016269,3,Forest Hills,40.73253,-73.84881,Entire rental unit,Entire home/apt,11,3,6,$254.00 ,30,0,5,3
16158343,105465646,1,East Flatbush,40.65404,-73.93675,Entire rental unit,Entire home/apt,6,3,6,$482.00 ,1,6,5,4.8
21985279,151880786,1,Richmond Hill,40.70202,-73.82655,Entire home,Entire home/apt,10,3,6,$200.00 ,30,23,9,4.22
23090887,116365995,1,Woodside,40.74567,-73.90873,Entire home,Entire home/apt,6,3,6,$289.00 ,5,5,69,4.84
25061086,5942292,3,Bedford-Stuyvesant,40.68318,-73.94095,Entire townhouse,Entire home/apt,8,3,6,$386.00 ,1,0,3,5
30998033,231503052,1,Sheepshead Bay,40.60193,-73.94901,Entire rental unit,Entire home/apt,6,3,6,$179.00 ,3,9,68,4.76
31676440,237516549,1,Long Island City,40.75383,-73.93652,Entire home,Entire home/apt,10,3,6,$563.00 ,2,16,44,4.86
33194789,249929999,1,Gramercy,40.73509,-73.98875,Entire townhouse,Entire home/apt,12,3,6,"$1,200.00 ",40,0,18,4.93
33787433,251704655,3,Port Morris,40.80097,-73.91421,Entire rental unit,Entire home/apt,7,3,6,$185.00 ,2,1,95,4.84
33788019,251704655,3,Port Morris,40.80242,-73.91383,Entire rental unit,Entire home/apt,6,3,6,$185.00 ,2,6,98,4.83
35860626,53648985,1,Crown Heights,40.67584,-73.93922,Entire rental unit,Entire home/apt,6,3,6,$160.00 ,1,0,18,4.89
36102578,7065964,20,Cypress Hills,40.67877,-73.89284,Entire rental unit,Entire home/apt,7,3,6,$178.00 ,3,7,144,4.72
37862550,286772500,3,East Elmhurst,40.75625,-73.88966,Entire home,Entire home/apt,10,3,6,$285.00 ,5,7,48,4.75
38019993,287848650,2,Long Island City,40.75687,-73.93205,Entire rental unit,Entire home/apt,6,3,6,$345.00 ,1,11,86,4.88
38134394,61723596,1,Bushwick,40.68678,-73.90653,Entire rental unit,Entire home/apt,8,3,6,$230.00 ,7,3,74,4.86
39443002,276829981,4,Flatbush,40.64047,-73.9653,Entire rental unit,Entire home/apt,6,3,6,$156.00 ,30,0,14,4.5
39556673,84255932,1,Brooklyn Heights,40.69967,-73.9946,Entire condo,Entire home/apt,6,3,6,"$1,400.00 ",6,0,17,4.94
40609969,64777265,8,Rockaway Beach,40.58592,-73.81827,Entire rental unit,Entire home/apt,6,3,6,$200.00 ,30,27,1,4
41380528,261581535,1,Hell's Kitchen,40.75616,-73.99538,Entire condo,Entire home/apt,8,3,6,$660.00 ,30,0,9,4.78
46212643,517966,1,East Flatbush,40.65582,-73.93534,Entire rental unit,Entire home/apt,6,3,6,$214.00 ,3,9,3,5
46072861,16108688,1,East Elmhurst,40.75934,-73.88829,Entire home,Entire home/apt,10,3,6,$339.00 ,3,16,48,4.96
49172890,230705060,3,Long Island City,40.75896,-73.94325,Entire rental unit,Entire home/apt,7,3,6,$338.00 ,1,20,32,4.44
49254275,373042041,398,St. Albans,40.686001,-73.7677,Entire home,Entire home/apt,10,3,6,$207.00 ,1,22,10,4.4
49350255,21091779,4,Bedford-Stuyvesant,40.68524,-73.92294,Private room in rental unit,Private room,12,3,6,$250.00 ,1,0,16,4.5
50053083,217621677,1,Jamaica,40.687073,-73.77549,Entire rental unit,Entire home/apt,11,3,6,$124.00 ,1,15,44,4.84
50754872,410171023,1,Bedford-Stuyvesant,40.6856,-73.93063,Entire rental unit,Entire home/apt,6,3,6,$253.00 ,3,4,43,4.53
50728845,109442039,2,Harlem,40.8247,-73.94674,Entire rental unit,Entire home/apt,12,3,6,$300.00 ,3,6,10,4.7
50971404,3211428,1,Bushwick,40.68776,-73.90614,Entire rental unit,Entire home/apt,6,3,6,$250.00 ,3,2,11,4.91
51595175,416552167,6,Navy Yard,40.70245,-73.98037,Entire townhouse,Entire home/apt,7,3,6,$800.00 ,30,30,4,5
51669628,192476124,4,Clifton,40.62151,-74.08483,Entire home,Entire home/apt,10,3,6,$625.00 ,2,9,13,4.85
52533092,5615582,2620,Lower East Side,40.71918,-73.98897,Room in hotel,Private room,12,3,6,"$1,940.00 ",1,27,4,5
52687752,415808927,141,Midtown,40.7528,-73.98638,Room in hotel,Private room,12,3,6,"$1,927.00 ",1,0,1,5
53192426,430352020,6,Jamaica Estates,40.71405,-73.78674,Entire rental unit,Entire home/apt,12,3,6,$118.00 ,30,10,8,5
53737097,420813560,5,Arverne,40.59654,-73.79913,Entire rental unit,Entire home/apt,9,3,6,$110.00 ,2,2,38,4.71
53771167,55439236,1,East Elmhurst,40.75796,-73.88824,Entire rental unit,Entire home/apt,9,3,6,$285.00 ,3,11,17,4.88
53880936,1360198,2,Arrochar,40.59256,-74.06463,Entire vacation home,Entire home/apt,10,3,6,$279.00 ,2,0,11,4.55
54343414,416552167,6,Williamsburg,40.71379,-73.9488,Entire townhouse,Entire home/apt,8,3,6,$900.00 ,30,0,2,3.5
54344950,440874686,1,Bedford-Stuyvesant,40.68721,-73.93061,Entire rental unit,Entire home/apt,6,3,6,$228.00 ,3,6,30,4.4
5.63806E+17,192576530,4,Crown Heights,40.6731,-73.91688,Entire rental unit,Entire home/apt,9,3,6,$486.00 ,1,18,3,4.67
5.9915E+17,450802789,2,Sunset Park,40.6642952,-73.99492645,Entire rental unit,Entire home/apt,8,3,6,$580.00 ,2,18,22,4.68
6.01598E+17,153988027,6,Sunnyside,40.743088,-73.923729,Entire home,Entire home/apt,10,3,6,$250.00 ,5,1,16,4.81
6.04592E+17,284093925,1,Todt Hill,40.6022,-74.10133,Entire guesthouse,Entire home/apt,10,3,6,$299.00 ,2,23,9,4.22
6.09964E+17,398073234,7,Elmhurst,40.74503,-73.89012,Entire serviced apartment,Entire home/apt,12,3,6,$449.00 ,2,21,1,5
6.34287E+17,432679409,11,Tribeca,40.72313,-74.0094,Entire loft,Entire home/apt,16,3,6,"$1,529.00 ",2,17,3,4.67
6.34296E+17,432679409,11,West Village,40.73665,-74.01055,Entire loft,Entire home/apt,16,3,6,"$2,043.00 ",1,7,3,5
6.48632E+17,148725429,3,Ozone Park,40.6812424,-73.85179283,Entire loft,Entire home/apt,8,3,6,$228.00 ,2,22,11,4.55
6.58852E+17,20090450,1,Bergen Beach,40.6270978,-73.9130355,Entire rental unit,Entire home/apt,12,3,6,$289.00 ,2,13,2,5
6.64636E+17,61869813,1,Lower East Side,40.7193331,-73.9894629,Entire rental unit,Entire home/apt,6,3,6,"$1,100.00 ",3,0,4,5
6.65386E+17,148993903,3,Dyker Heights,40.62455097,-74.00802672,Entire rental unit,Entire home/apt,7,3,6,$261.00 ,3,20,3,5
6.68952E+17,183178516,6,Forest Hills,40.73398553,-73.84888829,Entire home,Entire home/apt,10,3,6,$374.00 ,1,27,1,3
6.74525E+17,10711342,1,Sunset Park,40.66122142,-73.9906332,Entire home,Entire home/apt,8,3,6,$275.00 ,4,1,1,5
6.79789E+17,471714486,4,Glendale,40.69315559,-73.89745891,Entire rental unit,Entire home/apt,6,3,6,$321.00 ,2,17,1,3
52149739,293407375,7,Chelsea,40.74693,-74.03117,Entire rental unit,Entire home/apt,13,3,6,$166.00 ,2,13,46,4.24
51449753,121680792,680,Van Cortlandt Park,40.91333,-73.88729,Entire home,Entire home/apt,11,3,6,$306.00 ,2,16,24,4.58
48863227,393390332,7,Upper West Side,40.78729,-74.00466,Entire rental unit,Entire home/apt,8,3,6,$322.00 ,2,30,14,4.29
26053032,13141165,1,Hell's Kitchen,40.77091,-74.02122,Entire home,Entire home/apt,10,3,6,$204.00 ,3,6,179,4.79
16974,65837,1,East Harlem,40.8019,-73.93762,Entire loft,Entire home/apt,8,4,6,$300.00 ,5,5,254,4.84
24285,97797,1,Park Slope,40.67115,-73.98026,Entire rental unit,Entire home/apt,5,4,6,$220.00 ,30,0,93,4.83
639199,1483081,1,Tottenville,40.50863,-74.24135,Entire home,Entire home/apt,11,4,6,$503.00 ,3,17,95,4.92
1931609,9442045,2,Park Slope,40.68139,-73.98033,Entire home,Entire home/apt,11,4,6,$400.00 ,3,2,198,4.86
2752977,14081811,1,Carroll Gardens,40.67997,-74.00156,Entire home,Entire home/apt,6,4,6,$325.00 ,30,0,12,4.92
3083197,15688520,1,East Village,40.7261,-73.97964,Entire townhouse,Entire home/apt,8,4,6,"$1,294.00 ",3,2,90,4.96
6152725,31916657,3,East Elmhurst,40.76499,-73.87628,Entire rental unit,Entire home/apt,9,4,6,$339.00 ,3,9,149,4.72
6000898,23708009,1,Upper East Side,40.78287,-73.95169,Entire townhouse,Entire home/apt,8,4,6,"$1,300.00 ",5,2,84,4.66
6662241,30208406,1,Chelsea,40.73917,-73.99656,Entire rental unit,Entire home/apt,6,4,6,$299.00 ,30,0,4,4.5
13085694,49924063,1,Bushwick,40.69494,-73.91059,Entire loft,Entire home/apt,12,4,6,$286.00 ,2,16,82,4.6
19387694,14140453,1,Carroll Gardens,40.68391,-73.9919,Entire townhouse,Entire home/apt,6,4,6,$595.00 ,4,0,17,4.92
19591602,137522531,5,Flushing,40.75565,-73.80977,Entire rental unit,Entire home/apt,10,4,6,$275.00 ,30,2,63,4.71
19784085,137522531,5,Flushing,40.75561,-73.80948,Entire condo,Entire home/apt,10,4,6,$270.00 ,30,30,19,4.74
20070296,5173627,2,Brooklyn Heights,40.69993,-73.99394,Entire townhouse,Entire home/apt,8,4,6,"$1,361.00 ",2,3,70,4.93
27088022,103450258,3,Willowbrook,40.59919,-74.13389,Entire home,Entire home/apt,8,4,6,$329.00 ,4,14,39,4.51
29281407,4874700,1,Greenpoint,40.72639,-73.94652,Entire townhouse,Entire home/apt,7,4,6,"$1,656.00 ",2,10,16,4.67
33162983,9293730,37,Upper West Side,40.799744,-73.961494,Entire rental unit,Entire home/apt,8,4,6,$258.00 ,30,16,9,4.78
35635841,267989178,1,Kips Bay,40.74202,-73.98036,Entire rental unit,Entire home/apt,10,4,6,$857.00 ,3,4,45,4.98
39439169,269116777,1,Harlem,40.82027,-73.94709,Entire rental unit,Entire home/apt,10,4,6,$424.00 ,3,4,89,4.85
39554417,40613794,1,Ditmars Steinway,40.77433,-73.89513,Entire home,Entire home/apt,10,4,6,$633.00 ,3,0,100,4.98
41148267,320932432,1,Washington Heights,40.85125,-73.9291,Entire rental unit,Entire home/apt,12,4,6,$350.00 ,30,0,5,3.6
42476362,81335,6,Upper West Side,40.78202,-73.97593,Entire rental unit,Entire home/apt,12,4,6,$285.00 ,30,7,13,4.85
42584572,256878517,1,Crown Heights,40.6721,-73.93042,Entire townhouse,Entire home/apt,11,4,6,$510.00 ,1,13,185,4.82
45203174,357279975,2,East Harlem,40.80898,-73.93804,Entire townhouse,Entire home/apt,12,4,6,$500.00 ,4,7,36,4.75
47052392,46179427,1,East Village,40.73160373,-73.98631856,Entire rental unit,Entire home/apt,10,4,6,$870.00 ,5,23,42,4.62
48698796,313246536,2,Chelsea,40.75147375,-73.99811827,Entire condo,Entire home/apt,12,4,6,"$1,237.00 ",1,19,17,4.53
50129322,9289171,17,Crown Heights,40.67158,-73.92963,Entire home,Entire home/apt,12,4,6,$336.00 ,2,21,32,4.63
50873779,96891607,4,East Flatbush,40.66252,-73.93269,Entire home,Entire home/apt,7,4,6,$346.00 ,1,17,59,4.78
51060485,115671542,3,Todt Hill,40.59989,-74.10771,Entire home,Entire home/apt,10,4,6,$249.00 ,24,23,1,5
52241459,189961241,2,Chinatown,40.71648,-73.99782,Entire loft,Entire home/apt,10,4,6,$899.00 ,3,7,49,4.92
53204468,6523090,1,Upper East Side,40.78229,-73.9554,Entire rental unit,Entire home/apt,5,4,6,$500.00 ,4,0,2,5
53171838,430436254,1,Bedford-Stuyvesant,40.694939,-73.948067,Entire rental unit,Entire home/apt,9,4,6,$589.00 ,4,12,27,4.96
53434737,50250626,7,Upper West Side,40.79713,-73.96145,Entire vacation home,Entire home/apt,8,4,6,$528.00 ,2,7,20,4.3
53715842,435050037,14,Flatbush,40.65161,-73.96236,Private room in home,Private room,10,4,6,$735.00 ,2,19,2,4.5
5.51428E+17,39553567,5,Port Richmond,40.62891,-74.13727,Entire rental unit,Entire home/apt,10,4,6,$371.00 ,1,17,1,5
5.62908E+17,406393070,7,Crown Heights,40.66596,-73.93561,Entire home,Entire home/apt,9,4,6,$654.00 ,2,13,13,5
5.89981E+17,451139092,1,Midtown,40.74346,-73.98345,Entire rental unit,Entire home/apt,12,4,6,"$1,317.00 ",4,0,9,4.89
5.92925E+17,379993600,4,Jamaica Estates,40.72249,-73.80087,Entire home,Entire home/apt,10,4,6,$369.00 ,3,16,20,4.9
6.02399E+17,355770584,22,Flushing,40.75641,-73.80378,Entire rental unit,Entire home/apt,12,4,6,$270.00 ,1,11,28,4.82
6.18023E+17,455767138,1,East Harlem,40.79382,-73.9318,Entire home,Entire home/apt,12,4,6,$743.00 ,7,13,4,4.75
6.19487E+17,42131017,1,Tribeca,40.71788,-74.00653,Entire rental unit,Entire home/apt,8,4,6,"$1,275.00 ",3,8,1,5
6.34222E+17,299058804,25,Park Slope,40.66654,-73.97658,Entire home,Entire home/apt,8,4,6,"$2,200.00 ",3,0,2,5
6.33113E+17,3416353,27,Park Slope,40.66972,-73.97427,Entire home,Entire home/apt,9,4,6,"$2,400.00 ",3,6,1,5
6.36091E+17,456652626,1,Financial District,40.70266,-74.01116,Entire loft,Entire home/apt,9,4,6,$585.00 ,4,4,6,5
6.36174E+17,461236294,1,Astoria,40.772438,-73.923569,Entire home,Entire home/apt,12,4,6,$428.00 ,2,15,17,4.82
6.42617E+17,11651884,1,Crown Heights,40.67636,-73.95116,Entire rental unit,Entire home/apt,8,4,6,$350.00 ,3,16,7,4.86
6.57218E+17,465891299,9,SoHo,40.72535015,-74.00126989,Entire loft,Entire home/apt,12,4,6,"$2,243.00 ",1,17,4,5
6.61488E+17,359903354,15,Theater District,40.75790744,-73.98788488,Entire rental unit,Entire home/apt,10,4,6,"$1,893.00 ",2,17,4,5
6.61503E+17,359903354,15,Kips Bay,40.74311807,-73.98177696,Entire loft,Entire home/apt,14,4,6,"$1,586.00 ",2,13,6,5
37044939,100042156,1,Van Cortlandt Park,40.91288,-73.87579,Entire home,Entire home/apt,10,4,6,$425.00 ,4,0,45,4.96
48554190,293407375,7,Chelsea,40.74693,-74.03006,Entire rental unit,Entire home/apt,15,4,6,$365.00 ,3,2,10,4.2
484297,2397411,1,Clinton Hill,40.68375,-73.96458,Entire townhouse,Entire home/apt,10,5,6,$375.00 ,30,0,12,5
2301258,11753837,1,Park Slope,40.67097,-73.97446,Entire townhouse,Entire home/apt,10,5,6,$250.00 ,2,0,22,4.9
3201696,13789963,1,Harlem,40.8309,-73.94372,Entire home,Entire home/apt,11,5,6,$388.00 ,3,5,201,4.89
3692566,2673332,1,Kensington,40.64327,-73.976,Entire home,Entire home/apt,9,5,6,$395.00 ,5,0,35,4.86
4469650,23189353,1,Harlem,40.80633,-73.94585,Entire townhouse,Entire home/apt,9,5,6,$695.00 ,4,5,221,4.77
9289159,43963802,3,Harlem,40.82358,-73.94498,Entire rental unit,Entire home/apt,11,5,6,$618.00 ,2,9,89,4.84
13507677,29510402,3,Longwood,40.82287,-73.9026,Entire townhouse,Entire home/apt,11,5,6,$400.00 ,1,17,4,5
24260247,14759766,3,Flatbush,40.64394,-73.96057,Entire home,Entire home/apt,8,5,6,$600.00 ,4,0,7,5
25074072,49950511,6,Flatbush,40.64409,-73.95183,Entire home,Entire home/apt,12,5,6,$540.00 ,3,7,90,4.82
26093497,93752700,1,Flatbush,40.63558,-73.96543,Entire home,Entire home/apt,8,5,6,$950.00 ,6,0,4,5
32531409,168814318,1,Jamaica Estates,40.71891,-73.78212,Entire home,Entire home/apt,16,5,6,$379.00 ,5,10,63,4.67
33346748,24761711,6,Kensington,40.64517,-73.98116,Entire home,Entire home/apt,10,5,6,$738.00 ,2,11,59,4.92
32901262,247538066,1,Jackson Heights,40.75163,-73.86876,Entire rental unit,Entire home/apt,10,5,6,$328.00 ,3,18,76,4.89
35189990,264990100,3,Crown Heights,40.66753,-73.9329,Entire rental unit,Entire home/apt,13,5,6,$410.00 ,3,15,66,4.61
43170306,13603829,31,Kensington,40.63779,-73.97239,Entire rental unit,Entire home/apt,16,5,6,"$1,214.00 ",2,10,84,4.74
44304828,357279975,2,Harlem,40.81868,-73.94223,Entire townhouse,Entire home/apt,10,5,6,$500.00 ,3,2,50,4.54
46507407,376162527,1,Greenpoint,40.72287,-73.94545,Entire home,Entire home/apt,10,5,6,$308.00 ,3,8,42,4.38
5.77672E+17,39371435,9,Bedford-Stuyvesant,40.679138,-73.94558,Entire townhouse,Entire home/apt,16,5,6,$982.00 ,3,9,11,3.27
